Test_Year,Model,Feature,Importance
2026,XGB B - MARKET + SEC,ticker__Ticker_AVGO,0.0
2026,XGB B - MARKET + SEC,ticker__Ticker_ADBE,0.0
2026,XGB B - MARKET + SEC,ticker__Ticker_AMD,0.0
2026,XGB B - MARKET + SEC,ticker__Ticker_AAPL,0.0
2026,XGB B - MARKET + SEC,binary__Has_Event_Buyback,0.0
2026,XGB B - MARKET + SEC,ticker__Ticker_TSLA,0.0
2026,XGB B - MARKET + SEC,ticker__Ticker_QCOM,0.0
2026,XGB B - MARKET + SEC,binary__Has_Item_1_02,0.0
2026,XGB B - MARKET + SEC,binary__Has_Item_2_01,0.0
2026,XGB B - MARKET + SEC,binary__Has_Item_2_03,0.0
2026,XGB B - MARKET + SEC,binary__Has_Item_5_03,0.0
2026,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_MSFT,0.05090907
2026,XGB C - MARKET + SEC + FINBERT,binary__Has_EX99,0.0470181
2026,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_2_02,0.046245083
2026,XGB C - MARKET + SEC + FINBERT,sentiment__Mean_Net_Sentiment,0.046011686
2026,XGB C - MARKET + SEC + FINBERT,market__Relative_Volume_20D,0.043157704
2026,XGB C - MARKET + SEC + FINBERT,market__Stock_vs_QQQ_1D,0.041258115
2026,XGB C - MARKET + SEC + FINBERT,market__Stock_vs_QQQ_3D,0.04038962
2026,XGB C - MARKET + SEC + FINBERT,market__Intraday_Return,0.03982264
2026,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_INTC,0.03970547
2026,XGB C - MARKET + SEC + FINBERT,market__QQQ_Log_Return_1D,0.039450027
2026,XGB C - MARKET + SEC + FINBERT,market__Volatility_14D,0.039258517
2026,XGB C - MARKET + SEC + FINBERT,market__Stock_vs_QQQ_5D,0.03919919
2026,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_7_01,0.038504638
2026,XGB C - MARKET + SEC + FINBERT,market__QQQ_Log_Return_3D,0.037960146
2026,XGB C - MARKET + SEC + FINBERT,market__QQQ_Log_Return_5D,0.037476584
2026,XGB C - MARKET + SEC + FINBERT,sentiment__Sentiment_Momentum_3,0.03730199
2026,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_5_02,0.03728634
2026,XGB C - MARKET + SEC + FINBERT,market__QQQ_Volatility_14D,0.036672693
2026,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_5_07,0.036623113
2026,XGB C - MARKET + SEC + FINBERT,market__Daily_Range,0.035843275
2026,XGB C - MARKET + SEC + FINBERT,market__RSI_14,0.03525768
2026,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_8_01,0.034561366
2026,XGB C - MARKET + SEC + FINBERT,market__Price_to_SMA20,0.033266995
2026,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_1_01,0.032830093
2026,XGB C - MARKET + SEC + FINBERT,binary__Has_Event_Guidance,0.030993372
2026,XGB C - MARKET + SEC + FINBERT,binary__Has_Event_Earnings,0.022996476
2026,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_AMD,0.0
2026,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_TSLA,0.0
2026,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_QCOM,0.0
2026,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_NVDA,0.0
2026,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_NFLX,0.0
2026,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_META,0.0
2026,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_AMZN,0.0
2026,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_AVGO,0.0
2026,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_GOOGL,0.0
2026,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_ADBE,0.0
2026,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_AAPL,0.0
2026,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_1_02,0.0
2026,XGB C - MARKET + SEC + FINBERT,binary__Has_Event_Buyback,0.0
2026,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_2_03,0.0
2026,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_2_01,0.0
2026,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_5_03,0.0
2026,XGB C - MARKET + SEC + FINBERT,binary__Has_Sentiment_History,0.0
