Test_Year,Model,Feature,Importance
2026,TABNET A - MARKET,market__Stock_vs_QQQ_1D,0.045846646675696275
2026,TABNET A - MARKET,ticker__Ticker_ADBE,0.04530385611224834
2026,TABNET A - MARKET,market__QQQ_Log_Return_1D,0.04490692855542874
2026,TABNET A - MARKET,market__QQQ_Log_Return_3D,0.041498486662489543
2026,TABNET A - MARKET,ticker__Ticker_TSLA,0.040883037354783325
2026,TABNET A - MARKET,market__Relative_Volume_20D,0.039079503044677985
2026,TABNET A - MARKET,market__Intraday_Return,0.03808078453458888
2026,TABNET A - MARKET,market__Price_to_SMA20,0.03694978449532373
2026,TABNET A - MARKET,ticker__Ticker_INTC,0.03322067053133202
2026,TABNET A - MARKET,market__RSI_14,0.03317248545987108
2026,TABNET A - MARKET,market__QQQ_Volatility_14D,0.029850904704376305
2026,TABNET A - MARKET,ticker__Ticker_AAPL,0.027793253773274053
2026,TABNET A - MARKET,ticker__Ticker_QCOM,0.02570676071924973
2026,TABNET A - MARKET,market__Stock_vs_QQQ_5D,0.024832136129996903
2026,TABNET A - MARKET,ticker__Ticker_NVDA,0.024086510976507363
2026,TABNET A - MARKET,ticker__Ticker_GOOGL,0.023886314337360066
2026,TABNET A - MARKET,market__Volatility_14D,0.022049414965036342
2026,TABNET A - MARKET,ticker__Ticker_META,0.020973130794743167
2026,TABNET A - MARKET,ticker__Ticker_MSFT,0.015160313382900987
2026,TABNET B - MARKET + SEC,market__Volatility_14D,0.14933329637578835
2026,TABNET B - MARKET + SEC,market__Stock_vs_QQQ_3D,0.06086371476424148
2026,TABNET B - MARKET + SEC,market__Daily_Range,0.03690512422696505
2026,TABNET B - MARKET + SEC,binary__Has_Event_Guidance,0.032774190116720565
2026,TABNET B - MARKET + SEC,market__QQQ_Log_Return_5D,0.031839923563002775
2026,TABNET B - MARKET + SEC,ticker__Ticker_TSLA,0.03166795481741243
2026,TABNET B - MARKET + SEC,ticker__Ticker_AMD,0.031665682164247325
2026,TABNET B - MARKET + SEC,market__QQQ_Log_Return_1D,0.0315307037671064
2026,TABNET B - MARKET + SEC,binary__Has_Item_7_01,0.02958855387548201
2026,TABNET B - MARKET + SEC,market__Stock_vs_QQQ_1D,0.02848790749437718
2026,TABNET B - MARKET + SEC,ticker__Ticker_NVDA,0.026289744769804994
2026,TABNET B - MARKET + SEC,binary__Has_Item_5_07,0.02601350754461395
2026,TABNET B - MARKET + SEC,binary__Has_Item_1_01,0.025945472037840894
2026,TABNET B - MARKET + SEC,market__Price_to_SMA20,0.02256223483571372
2026,TABNET B - MARKET + SEC,market__Intraday_Return,0.022395049481432592
2026,TABNET B - MARKET + SEC,market__RSI_14,0.022308459931778265
2026,TABNET B - MARKET + SEC,market__QQQ_Log_Return_3D,0.02191094415766611
2026,TABNET B - MARKET + SEC,binary__Has_Item_8_01,0.021518837725597387
2026,TABNET B - MARKET + SEC,binary__Has_Item_1_02,0.02039640822131635
2026,TABNET B - MARKET + SEC,binary__Has_Item_5_03,0.020117159237290277
2026,TABNET B - MARKET + SEC,ticker__Ticker_NFLX,0.019543166596424896
2026,TABNET B - MARKET + SEC,ticker__Ticker_INTC,0.019133927940121403
2026,TABNET B - MARKET + SEC,ticker__Ticker_ADBE,0.01911750866893699
2026,TABNET B - MARKET + SEC,ticker__Ticker_MSFT,0.019011972996002283
2026,TABNET B - MARKET + SEC,ticker__Ticker_AVGO,0.018359268872037832
2026,TABNET B - MARKET + SEC,ticker__Ticker_GOOGL,0.018252619697754758
2026,TABNET B - MARKET + SEC,market__Stock_vs_QQQ_5D,0.01778945569096502
2026,TABNET B - MARKET + SEC,binary__Has_Item_5_02,0.01660451907713973
2026,TABNET B - MARKET + SEC,binary__Has_Event_Earnings,0.016558486270684326
2026,TABNET B - MARKET + SEC,ticker__Ticker_META,0.016495661968007964
2026,TABNET B - MARKET + SEC,market__Relative_Volume_20D,0.014448339579857812
2026,TABNET B - MARKET + SEC,ticker__Ticker_QCOM,0.014289404553108929
2026,TABNET B - MARKET + SEC,ticker__Ticker_AAPL,0.013679151437010432
2026,TABNET B - MARKET + SEC,binary__Has_Item_2_03,0.01363192695761896
2026,TABNET B - MARKET + SEC,binary__Has_Event_Buyback,0.013395409777881593
2026,TABNET B - MARKET + SEC,market__QQQ_Volatility_14D,0.011500424241445917
2026,TABNET B - MARKET + SEC,binary__Has_Item_2_02,0.011482524979869574
2026,TABNET B - MARKET + SEC,ticker__Ticker_AMZN,0.011047619321479518
2026,TABNET B - MARKET + SEC,binary__Has_EX99,0.010925588208909646
2026,TABNET B - MARKET + SEC,binary__Has_Item_2_01,0.010618154056344357
2026,TABNET C - MARKET + SEC + FINBERT,binary__Has_Event_Guidance,0.08066214027595629
2026,TABNET C - MARKET + SEC + FINBERT,binary__Has_Item_1_01,0.04889348198531063
2026,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_META,0.047739350042950476
2026,TABNET C - MARKET + SEC + FINBERT,market__Daily_Range,0.04137148768797767
2026,TABNET C - MARKET + SEC + FINBERT,market__QQQ_Volatility_14D,0.040879171428197976
2026,TABNET C - MARKET + SEC + FINBERT,market__QQQ_Log_Return_3D,0.03910494140957069
2026,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_TSLA,0.038465038679796434
2026,TABNET C - MARKET + SEC + FINBERT,market__Intraday_Return,0.034270024761057144
2026,TABNET C - MARKET + SEC + FINBERT,market__Stock_vs_QQQ_1D,0.034126061601119306
2026,TABNET C - MARKET + SEC + FINBERT,binary__Has_Item_5_02,0.03301943156846863
2026,TABNET C - MARKET + SEC + FINBERT,binary__Has_EX99,0.0325914954343856
2026,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_QCOM,0.02778595398274592
2026,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_AVGO,0.025858723938302124
2026,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_INTC,0.025035875083618195
2026,TABNET C - MARKET + SEC + FINBERT,market__Stock_vs_QQQ_5D,0.022903866129836022
2026,TABNET C - MARKET + SEC + FINBERT,market__RSI_14,0.02275273622491776
2026,TABNET C - MARKET + SEC + FINBERT,market__QQQ_Log_Return_5D,0.022379419499412544
2026,TABNET C - MARKET + SEC + FINBERT,binary__Has_Item_7_01,0.02127491261184215
2026,TABNET C - MARKET + SEC + FINBERT,sentiment__Mean_Net_Sentiment,0.021240933367536966
2026,TABNET C - MARKET + SEC + FINBERT,market__Volatility_14D,0.02031625148866542
2026,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_AAPL,0.02022907392748963
2026,TABNET C - MARKET + SEC + FINBERT,market__Price_to_SMA20,0.02016248843663064
2026,TABNET C - MARKET + SEC + FINBERT,market__QQQ_Log_Return_1D,0.019127733620301086
2026,TABNET C - MARKET + SEC + FINBERT,binary__Has_Event_Earnings,0.018482979354462435
2026,TABNET C - MARKET + SEC + FINBERT,binary__Has_Item_5_03,0.018215487697610364
2026,TABNET C - MARKET + SEC + FINBERT,market__Relative_Volume_20D,0.0180589368680696
2026,TABNET C - MARKET + SEC + FINBERT,binary__Has_Item_1_02,0.01793787132085432
2026,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_GOOGL,0.017868813574951622
2026,TABNET C - MARKET + SEC + FINBERT,binary__Has_Item_2_02,0.01652916490997102
2026,TABNET C - MARKET + SEC + FINBERT,binary__Has_Item_5_07,0.014610999956375293
2026,TABNET C - MARKET + SEC + FINBERT,binary__Has_Item_8_01,0.014448115023689508
2026,TABNET C - MARKET + SEC + FINBERT,binary__Has_Item_2_03,0.014310705341438856
2026,TABNET C - MARKET + SEC + FINBERT,binary__Has_Item_2_01,0.013984784418970142
2026,TABNET C - MARKET + SEC + FINBERT,market__Stock_vs_QQQ_3D,0.012694879108760404
2026,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_AMZN,0.012534300220337925
2026,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_MSFT,0.01211523285651607
2026,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_ADBE,0.011598118148906723
2026,TABNET C - MARKET + SEC + FINBERT,sentiment__Sentiment_Momentum_3,0.01098208106909645
2026,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_NVDA,0.00980544281873579
2026,TABNET C - MARKET + SEC + FINBERT,binary__Has_Event_Buyback,0.007916895954240017
2026,TABNET C - MARKET + SEC + FINBERT,binary__Has_Sentiment_History,0.006981664426491542
2026,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_NFLX,0.006228039442815278
2026,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_AMD,0.004504894301617204
