Family,Model,Ticker,Event_Session,Test_Year,Filing_Count,Accessions,y_prob,Acceptance_DateTime_ET,Lead_Minutes,Feature_Cutoff_Session,Momentum_Score_60D,Publication_Period,Stock_Return_Open_Close,QQQ_Return_Open_Close,Market_Neutral_Return,Active,Signal,Strategy_Return_Gross,Transaction_Cost,Strategy_Return_Net,Win,Cost_Bps_Per_Side,Probability_Margin
Tree,TREE B - MARKET + SEC,INTC,2026-04-06,2026,1,0000050863-26-000069,0.4341736694677871,2026-04-03 16:50:37+00:00,4119.383333333333,2026-04-02,0.3187184838426792,NON_TRADING_DAY,-0.0019654537484083967,0.0038722337766399217,-0.0029188437625241592,True,-1,0.0029188437625241592,0.001,0.0019188437625241592,True,5.0,0.0
Tree,TREE B - MARKET + SEC,INTC,2026-04-09,2026,1,0000050863-26-000072,0.3020833333333333,2026-04-08 20:05:34+00:00,1044.4333333333334,2026-04-08,0.3257721026563052,AFTER_HOURS,0.056849308357518114,0.00703053127773523,0.02490938853989144,True,-1,-0.02490938853989144,0.001,-0.025909388539891443,False,5.0,0.0
Tree,TREE B - MARKET + SEC,INTC,2026-04-24,2026,1,0000050863-26-000077,0.1645569620253164,2026-04-23 20:07:02+00:00,1042.9666666666667,2026-04-23,0.4866955228027079,AFTER_HOURS,0.004136301458736558,0.008154766119802481,-0.002009232330532962,True,-1,0.002009232330532962,0.001,0.0010092323305329618,True,5.0,0.0
Tree,TREE B - MARKET + SEC,INTC,2026-04-27,2026,1,0000050863-26-000083,0.3020833333333333,2026-04-24 20:15:20+00:00,3914.6666666666665,2026-04-24,0.6423458021419652,AFTER_HOURS,0.015776260591746416,0.0012510642510459302,0.007262598170350243,True,-1,-0.007262598170350243,0.001,-0.008262598170350244,False,5.0,0.0
Tree,TREE B - MARKET + SEC,INTC,2026-05-01,2026,1,0001193125-26-197845,0.6226415094339622,2026-04-30 21:16:06+00:00,973.9,2026-04-30,0.8339308992306187,AFTER_HOURS,0.06888418464117696,0.007457187324104053,0.030713498658536453,True,1,0.030713498658536453,0.001,0.029713498658536452,True,5.0,0.0
Tree,TREE B - MARKET + SEC,INTC,2026-05-18,2026,1,0000050863-26-000118,0.4341736694677871,2026-05-15 20:13:15+00:00,3916.75,2026-05-15,1.2614587687163332,AFTER_HOURS,-0.04670840746224292,-0.007954539898408552,-0.019376933781917183,True,-1,0.019376933781917183,0.001,0.018376933781917182,True,5.0,0.0
Tree,TREE B - MARKET + SEC,INTC,2026-07-24,2026,1,0000050863-26-000155,0.4341736694677871,2026-07-23 20:09:00+00:00,1041.0,2026-07-23,0.13642284738314658,AFTER_HOURS,-0.08011160688153751,-0.008951192648092743,-0.035580207116722384,True,-1,0.035580207116722384,0.001,0.03458020711672238,True,5.0,0.0
Tree,TREE B - MARKET + SEC,INTC,2026-08-13,2026,1,0001193125-26-346806,0.4341736694677871,2026-08-12 20:05:07+00:00,1044.8833333333334,2026-08-12,-0.09385087556676841,AFTER_HOURS,0.030046255129322796,0.009542829314179269,0.010251712907571764,True,-1,-0.010251712907571764,0.001,-0.011251712907571765,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2023-02-02,2023,1,0001326801-23-000015,0.1666666666666666,2023-02-02 01:30:19+00:00,779.6833333333333,2023-02-01,0.564217724117575,AFTER_HOURS,0.029392514157106975,0.013492843247585373,0.0079498354547608,True,-1,-0.0079498354547608,0.001,-0.008949835454760802,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2023-02-14,2023,1,0001326801-23-000019,0.4745762711864407,2023-02-13 21:09:07+00:00,1040.8833333333334,2023-02-13,0.4778095371539963,AFTER_HOURS,0.013095461828136479,0.012743851447340582,0.0001758051903979485,True,-1,-0.0001758051903979485,0.001,-0.0011758051903979485,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2023-02-16,2023,1,0001326801-23-000023,0.4745762711864407,2023-02-15 21:25:51+00:00,1024.15,2023-02-15,0.5017082840906679,AFTER_HOURS,-0.001794486590991351,-0.003548252423018261,0.000876882916013455,True,-1,-0.000876882916013455,0.001,-0.001876882916013455,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2023-04-11,2023,1,0001326801-23-000038,0.2908163265306122,2023-04-10 20:18:35+00:00,1031.4166666666667,2023-04-10,0.468954364195749,AFTER_HOURS,-0.007564459143968305,-0.006292672449096481,-0.0006358933474359119,True,-1,0.0006358933474359119,0.001,-0.00036410665256408816,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2023-04-27,2023,1,0001326801-23-000063,0.2908163265306122,2023-04-26 20:18:04+00:00,1031.9333333333334,2023-04-26,0.34783191741275643,AFTER_HOURS,-0.005544215408890163,0.014729153362955882,-0.010136684385923023,True,-1,0.010136684385923023,0.001,0.009136684385923022,True,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2023-05-04,2023,1,0001193125-23-134410,0.625,2023-05-03 20:13:28+00:00,1036.5333333333333,2023-05-03,0.22719895376035248,AFTER_HOURS,-0.010759947947141413,-0.0028069896477396217,-0.0039764791497008956,True,1,-0.0039764791497008956,0.001,-0.004976479149700896,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2023-06-02,2023,1,0001326801-23-000083,0.625,2023-06-02 01:58:13+00:00,691.7833333333333,2023-06-01,0.28778311535900314,AFTER_HOURS,-0.00018344571948614163,0.0024025046151585627,-0.0012929751673223522,True,1,-0.0012929751673223522,0.001,-0.002292975167322352,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2023-07-27,2023,1,0001326801-23-000089,0.2908163265306122,2023-07-26 20:06:51+00:00,1043.15,2023-07-26,0.07039282337226549,AFTER_HOURS,-0.0412463209384456,-0.01683768523692386,-0.01220431785076087,True,-1,0.01220431785076087,0.001,0.01120431785076087,True,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2023-10-26,2023,1,0001326801-23-000100,0.6216216216216216,2023-10-25 20:20:51+00:00,1029.15,2023-10-25,0.01161852265252794,AFTER_HOURS,-0.022542352191472492,-0.015639297466320645,-0.0034515273625759235,True,1,-0.0034515273625759235,0.001,-0.0044515273625759235,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2024-01-18,2024,1,0001326801-24-000003,0.5476190476190477,2024-01-18 00:42:58+00:00,827.0333333333333,2024-01-17,0.043526711267019014,AFTER_HOURS,0.012490281758359423,0.00601676236676707,0.0032367596957961764,True,1,0.0032367596957961764,0.001,0.0022367596957961764,True,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2024-02-02,2024,1,0001326801-24-000010,0.4298245614035088,2024-02-01 21:10:29+00:00,1039.5166666666667,2024-02-01,0.10464985030718044,AFTER_HOURS,0.03348560471383699,0.012293586887032637,0.010596008913402177,True,-1,-0.010596008913402177,0.001,-0.011596008913402178,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2024-02-15,2024,1,0001326801-24-000019,0.6101694915254238,2024-02-14 21:28:03+00:00,1021.95,2024-02-14,0.2908898037670484,AFTER_HOURS,0.01841020035026375,0.00135968915844642,0.008525255595908665,True,1,0.008525255595908665,0.001,0.007525255595908665,True,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2024-04-25,2024,1,0001326801-24-000044,0.4298245614035088,2024-04-24 20:07:26+00:00,1042.5666666666666,2024-04-24,0.23443063041092016,AFTER_HOURS,0.04741341071598626,0.012427302008436003,0.017493054353775128,True,-1,-0.017493054353775128,0.001,-0.01849305435377513,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2024-06-03,2024,1,0001326801-24-000057,0.0606060606060606,2024-05-31 20:14:51+00:00,3915.15,2024-05-31,-0.0875049553798305,AFTER_HOURS,0.014080629250885046,-0.0031678342569998463,0.008624231753942446,True,-1,-0.008624231753942446,0.001,-0.009624231753942447,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2024-08-01,2024,1,0001326801-24-000065,0.4298245614035088,2024-07-31 20:11:20+00:00,1038.6666666666667,2024-07-31,-0.03180026358368582,AFTER_HOURS,-0.04464493237164102,-0.025648647305919425,-0.009498142532860798,True,-1,0.009498142532860798,0.001,0.008498142532860797,True,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2024-08-12,2024,1,0001193125-24-197873,0.4298245614035088,2024-08-09 20:30:30+00:00,3899.5,2024-08-09,0.0867567190171199,AFTER_HOURS,-0.0017605795966432192,-2.21754254638995e-05,-0.0008692020855896598,True,-1,0.0008692020855896598,0.001,-0.0001307979144103402,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2024-09-11,2024,1,0001326801-24-000072,0.4298245614035088,2024-09-10 20:53:12+00:00,996.8,2024-09-10,0.03871751683098623,AFTER_HOURS,0.009506669915390287,0.018938469234683675,-0.004715899659646694,True,-1,0.004715899659646694,0.001,0.003715899659646694,True,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2024-10-31,2024,1,0001326801-24-000077,0.75,2024-10-30 20:08:12+00:00,1041.8,2024-10-30,0.0679703385325574,AFTER_HOURS,-0.029777748564369655,-0.017324015383863967,-0.006226866590252844,True,1,-0.006226866590252844,0.001,-0.007226866590252844,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2025-01-07,2025,1,0001326801-25-000005,0.4974093264248704,2025-01-06 21:40:45+00:00,1009.25,2025-01-06,0.002706549080595755,AFTER_HOURS,-0.0218616388977807,-0.019806376924557112,-0.0010276309866117939,True,-1,0.0010276309866117939,0.001,2.763098661179384e-05,True,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2025-01-30,2025,1,0001326801-25-000014,0.32,2025-01-29 21:47:14+00:00,1002.7666666666667,2025-01-29,0.09307916405207406,AFTER_HOURS,-0.01409260242387056,-0.0012603046571485477,-0.006416148883361006,True,-1,0.006416148883361006,0.001,0.005416148883361006,True,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2025-02-21,2025,1,0001326801-25-000021,0.4974093264248704,2025-02-20 21:33:09+00:00,1016.85,2025-02-20,0.1602532034343358,AFTER_HOURS,-0.0187057179034672,-0.02284629384712389,0.002070287971828344,True,-1,-0.002070287971828344,0.001,-0.003070287971828344,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2025-04-14,2025,1,0001326801-25-000027,0.1,2025-04-11 21:04:06+00:00,3865.9,2025-04-11,0.0008624770502579926,AFTER_HOURS,-0.04439290720476485,-0.015028163021927554,-0.01468237209141865,True,-1,0.01468237209141865,0.001,0.013682372091418649,True,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2025-05-01,2025,1,0001326801-25-000050,0.4974093264248704,2025-04-30 20:16:00+00:00,1034.0,2025-04-30,-0.13122727453033056,AFTER_HOURS,-0.03355964488524932,-0.0035787653818130094,-0.014990439751718154,True,-1,0.014990439751718154,0.001,0.013990439751718153,True,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2025-06-02,2025,1,0001326801-25-000090,0.4974093264248704,2025-05-30 20:22:05+00:00,3907.9166666666665,2025-05-30,-0.04840670535859071,AFTER_HOURS,0.041139696710055684,0.011542092357507139,0.014798802176274273,True,-1,-0.014798802176274273,0.001,-0.015798802176274274,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2025-07-31,2025,1,0001628280-25-036719,0.543859649122807,2025-07-30 20:13:01+00:00,1036.9833333333333,2025-07-30,0.002058535893214364,AFTER_HOURS,-0.002270394398748987,-0.016587128182862787,0.0071583668920569,True,1,0.0071583668920569,0.001,0.0061583668920569,True,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2025-10-30,2025,1,0001628280-25-047114,0.543859649122807,2025-10-29 20:08:34+00:00,1041.4333333333334,2025-10-29,-0.15085041870570637,AFTER_HOURS,-0.004005161194284179,-0.009680932791231944,0.0028378857984738826,True,1,0.0028378857984738826,0.001,0.0018378857984738825,True,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2025-11-04,2025,1,0001193125-25-262593,0.543859649122807,2025-11-03 21:18:13+00:00,1031.7833333333333,2025-11-03,-0.27189801135236946,AFTER_HOURS,-0.0011463771866663253,-0.006465840565148984,0.002659731689241329,True,1,0.002659731689241329,0.001,0.0016597316892413292,True,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2025-12-15,2025,1,0001628280-25-056768,0.4974093264248704,2025-12-12 21:14:29+00:00,3915.516666666667,2025-12-12,-0.20570633680508255,AFTER_HOURS,0.0028031555279162124,-0.012662349647737825,0.007732752587827019,True,-1,-0.007732752587827019,0.001,-0.00873275258782702,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2025-12-22,2025,1,0001628280-25-058337,0.543859649122807,2025-12-19 22:00:37+00:00,3869.383333333333,2025-12-19,-0.15927138169009558,AFTER_HOURS,-0.00022674285275714468,-0.003444039104151031,0.0016086481256969432,True,1,0.0016086481256969432,0.001,0.0006086481256969431,True,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2026-01-20,2026,1,0001628280-26-002429,0.6226415094339622,2026-01-16 21:56:58+00:00,5313.033333333334,2026-01-16,-0.17091106795878463,AFTER_HOURS,-0.006185447350501083,-0.004045717032339691,-0.0010698651590806962,True,1,-0.0010698651590806962,0.001,-0.0020698651590806963,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2026-01-29,2026,1,0001628280-26-003832,0.1645569620253164,2026-01-28 21:04:20+00:00,1045.6666666666667,2026-01-28,-0.008546538128090475,AFTER_HOURS,0.0011933402377890534,-0.005089752017734539,0.003141546127761796,True,-1,-0.003141546127761796,0.001,-0.004141546127761796,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2026-04-15,2026,1,0001628280-26-025108,0.4341736694677871,2026-04-14 21:01:31+00:00,988.4833333333333,2026-04-14,0.05582579236973473,AFTER_HOURS,0.006866592338596433,0.01322567415621867,-0.003179540908811118,True,-1,0.003179540908811118,0.001,0.002179540908811118,True,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2026-04-30,2026,1,0001628280-26-028364,0.6226415094339622,2026-04-29 20:05:41+00:00,1044.3166666666666,2026-04-29,-0.10989395140252711,AFTER_HOURS,-0.011964790563932626,0.003592116534358869,-0.007778453549145747,True,1,-0.007778453549145747,0.001,-0.008778453549145748,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2026-05-05,2026,1,0001193125-26-204128,0.6226415094339622,2026-05-04 20:36:02+00:00,1013.9666666666667,2026-05-04,-0.21691248047473832,AFTER_HOURS,-0.013614608630507119,0.005383744263099732,-0.009499176446803426,True,1,-0.009499176446803426,0.001,-0.010499176446803427,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2026-06-01,2026,1,0001628280-26-039193,0.6226415094339622,2026-05-29 20:16:13+00:00,3913.7833333333333,2026-05-29,-0.2623170127074558,AFTER_HOURS,-0.047477875240814815,0.007733654044502547,-0.02760576464265868,True,1,-0.02760576464265868,0.001,-0.028605764642658682,False,5.0,0.0
Tree,TREE B - MARKET + SEC,META,2026-07-30,2026,1,0001628280-26-050596,0.4341736694677871,2026-07-29 20:03:23+00:00,1046.6166666666666,2026-07-29,-0.019776236395063096,AFTER_HOURS,0.02477191881535168,0.013026821240335273,0.005872548787508203,True,-1,-0.005872548787508203,0.001,-0.006872548787508203,False,5.0,0.0
Tree,TREE B - MARKET + SEC,MSFT,2023-01-25,2023,1,0001193125-23-014230,0.9,2023-01-24 21:28:00+00:00,1022.0,2023-01-24,0.009243735242854267,AFTER_HOURS,0.026142975923351353,0.013955041498294074,0.006093967212528639,True,1,0.006093967212528639,0.001,0.005093967212528639,True,5.0,0.0
Tree,TREE B - MARKET + SEC,MSFT,2023-04-26,2023,1,0001193125-23-115280,0.6216216216216216,2023-04-25 20:03:03+00:00,1046.95,2023-04-25,0.06466397780428679,AFTER_HOURS,-0.004482699815043123,-0.005008956457343783,0.0002631283211503299,True,1,0.0002631283211503299,0.001,-0.0007368716788496701,False,5.0,0.0
Tree,TREE B - MARKET + SEC,MSFT,2023-07-05,2023,1,0001193125-23-181341,0.9,2023-07-03 20:05:34+00:00,2484.4333333333334,2023-07-03,0.017572975347759145,AFTER_HOURS,0.009131867832629093,0.004285290262964203,0.0024232887848324447,True,1,0.0024232887848324447,0.001,0.0014232887848324447,True,5.0,0.0
Tree,TREE B - MARKET + SEC,MSFT,2023-07-26,2023,1,0000950170-23-034400,0.3846153846153846,2023-07-25 20:02:47+00:00,1047.2166666666667,2023-07-25,-0.03010324901982986,AFTER_HOURS,-0.0107486334392356,-0.0005295250619105074,-0.005109554188662546,True,-1,0.005109554188662546,0.001,0.004109554188662546,True,5.0,0.0
Tree,TREE B - MARKET + SEC,MSFT,2023-10-12,2023,1,0001193125-23-254151,0.3846153846153846,2023-10-11 20:17:04+00:00,1032.9333333333334,2023-10-11,-0.0370946848321293,AFTER_HOURS,0.0017847848407854805,-0.004842273309520362,0.003313529075152921,True,-1,-0.003313529075152921,0.001,-0.004313529075152921,False,5.0,0.0
