Family,Model,Portfolio_Type,Portfolio_Definition,Test_Year,Cost_Bps_Per_Side,Probability_Margin,Num_Candidate_Events,Num_Trades,Trade_Coverage,Active_Sessions,Mean_Trade_Return_Net,Median_Trade_Return_Net,Win_Rate,Avg_Win,Avg_Loss,Profit_Factor,Mean_Daily_Return_Net,Annualized_Return_Arithmetic,Annualized_Volatility,Sharpe,Sortino,HAC_t,HAC_p_value,HAC_p_value_Positive,Max_Drawdown,Cumulative_Return,CAGR,HAC_p_value_Holm,HAC_p_value_Positive_Holm
Tree,TREE B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,-0.00024849574956017375,-0.0005437241194481404,0.4827586206896552,0.009574968795004923,0.00941706265782093,0.9489835489819811,-6.205904565923797e-05,-0.015638879506127967,0.11635970167089392,-0.13440116536531013,-0.19087408990996813,-0.15647198103691942,0.875787792450808,0.562106103774596,-0.09683128594335288,-0.02195921060095718,-0.022093806644590597,1.0,1.0
Tree,TREE B - MARKET + SEC,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.0004986334795607414,-0.0001518413719143732,0.4931506849315068,0.00933852895976536,0.008102345906584292,1.1214204367396048,0.00015871264129456314,0.039995585606229914,0.1063914114422272,0.3759287057484745,0.5516085419561073,0.5333228202386353,0.5942858400947469,0.29714292004737347,-0.054182754428358515,0.03468023324580227,0.03489890154870978,1.0,1.0
Tree,TREE B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,0.0011137452417123016,-0.0005767760735628227,0.4411764705882353,0.009710437267682481,0.00567311688405363,1.3513091377618114,0.00015146935287287303,0.038170276923964006,0.06132244055649619,0.6224520188298417,1.0553490118976607,0.7054347418599175,0.4811991321192887,0.24059956605964436,-0.04151854543533484,0.036671996209019175,0.036903445647728184,1.0,1.0
Tree,TREE C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.0010106601811417535,-0.0006058374504243616,0.4305555555555556,0.01010339524532804,0.005864334623486902,1.3026460788867644,0.00022706025268521833,0.05721918367667502,0.091258390581916,0.6270018933252338,1.053509691591252,0.6195654819087857,0.5361104004577757,0.26805520022888785,-0.10006392204809467,0.05407873256872531,0.05442289195587513,1.0,1.0
Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,-9.861478101709334e-05,-0.0006376085874646989,0.45977011494252873,0.010247783941673775,0.00890406050245613,0.9794989876615532,-4.886632063505723e-05,-0.012314312800034422,0.11650721524705356,-0.1056957096942187,-0.15176516054227907,-0.11984454081529611,0.9047029366510735,0.5476485316744633,-0.084339153934334,-0.018742138970662015,-0.01885720700083693,1.0,1.0
Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.00022485020015436825,-0.0003875778827696621,0.4794520547945205,0.009337119726025026,0.008168029626305449,1.0528828969139012,6.230184675522248e-05,0.015700065382316067,0.10664572115527905,0.14721702110726362,0.2119197287550654,0.20767461251442537,0.8356527921382002,0.4178263960691001,-0.0650021886502834,0.010013366959211956,0.010075744923872865,1.0,1.0
Tree,TREE C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,0.0004283184958104985,-0.0005767760735628227,0.4117647058823529,0.009586669859093332,0.0059825274584874855,1.121711341557626,5.825131543022779e-05,0.014679331488417402,0.06174591979258895,0.23773767623394107,0.380655437247561,0.2669951451626902,0.7896938922519479,0.39484694612597393,-0.06362027000124015,0.01276726772806458,0.012846909855040112,1.0,1.0
XGBoost,XGB A - MARKET,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.002509642133631027,0.00022970676156886059,0.5,0.010019181632576738,0.004999897365314684,2.003877459981851,0.0006540938755713141,0.16483165664397118,0.08953658781573175,1.8409419061534746,3.7776771813645436,1.917546813796235,0.05631256432084027,0.028156282160420137,-0.029278121904753318,0.1729765428533434,0.17413708792229277,1.0,1.0
XGBoost,XGB A - MARKET,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,-0.0023565271358528396,-0.002778012552575703,0.41379310344827586,0.008798913006371619,0.010230955471540692,0.6070789217624264,-0.0005848635768050284,-0.14738562135486716,0.11739233185647249,-1.2554961557034696,-1.653595614390845,-1.3709220643026194,0.17163364165037187,0.9141831791748141,-0.1861167330955411,-0.1419405885305226,-0.14275437633708465,1.0,1.0
XGBoost,XGB A - MARKET,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.00020504380716760066,-0.0001518413719143732,0.4657534246575342,0.0095874978887474,0.007974531546004533,1.0481282122386117,0.00017140339028874188,0.043193654352762956,0.10634467885379839,0.4061665785097265,0.6149535099118021,0.6103982354219805,0.5421547428248905,0.27107737141244526,-0.06614537589003122,0.03797961176667264,0.0382194651532517,1.0,1.0
XGBoost,XGB A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,0.0022021851832203366,-0.00018045753215722906,0.4411764705882353,0.010883261219352566,0.0046512958979366865,1.847237526831876,0.00029949718491796573,0.07547329059932736,0.06056934946856287,1.2460640779789132,2.679216725180114,1.4127259576288982,0.1589850095533697,0.07949250477668485,-0.024370316419861537,0.07580279788455435,0.07629013468492185,1.0,1.0
XGBoost,XGB B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.003615746675926792,0.00020439646143200017,0.5,0.011145590464628133,0.0039140971127745484,2.8475508255152784,0.0009804078370433465,0.24706277493492332,0.08792553938088832,2.809909119404566,9.173079099763093,2.5915963871757675,0.010117322346599721,0.0050586611732998605,-0.021734344622792556,0.2727966583090973,0.2747010960026739,0.8498550771143766,0.4249275385571883
XGBoost,XGB B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,-0.0025074947766990916,-0.002778012552575703,0.40229885057471265,0.008891250738644751,0.010179727335103602,0.5878836920155606,-0.0006685284428071104,-0.1684691675873918,0.11688109004032284,-1.4413723171923842,-1.8812517818607528,-1.5576424173464336,0.12058810288739373,0.9397059485563032,-0.19200532365894196,-0.1596636753321854,-0.16056925579178183,1.0,1.0
XGBoost,XGB B - MARKET + SEC,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.0017625171122410573,-8.397932441395108e-05,0.4931506849315068,0.01060525958690146,0.006841232322563659,1.5083000346859834,0.0005794261244764639,0.1460153833680689,0.1049733628235497,1.3909755717124828,2.3981781167544454,1.5939133234448442,0.11222397655304339,0.056111988276521696,-0.05671572134955816,0.14958995466381775,0.15058372456797087,1.0,1.0
XGBoost,XGB B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,0.0032253355474665016,-0.00018045753215722906,0.47058823529411764,0.011288069734895816,0.003941539285804,2.545665293884067,0.0004386456344554441,0.11053869988277192,0.05976827249985844,1.8494544891360838,5.297584453141025,1.8520576616902493,0.06520114931408846,0.03260057465704423,-0.02178400284770521,0.11392845566910004,0.11467365310399669,1.0,1.0
XGBoost,XGB C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,2025,5.0,0.0,72,72,1.0,68,0.0026101261166123543,-0.00011791034816416215,0.4722222222222222,0.010775818774925025,0.004696019946088456,2.0531263010937413,0.0006572659076382138,0.1656310087248299,0.09000998638136117,1.8401403597937658,4.361276674911484,1.8754647024951507,0.061899010508088964,0.030949505254044482,-0.04825933131950155,0.17387186586783931,0.17503885391713858,1.0,1.0
XGBoost,XGB C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,2025,5.0,0.0,87,87,1.0,70,-0.00040641597464833803,-0.0013947624423444318,0.47126436781609193,0.00968257234595411,0.009398775129967911,0.9182173964958982,-0.00011343562093613643,-0.02858577647590638,0.1157122073825514,-0.24704201157791514,-0.35121881366990854,-0.2928547006082944,0.7698771147201996,0.6150614426399001,-0.0875776584615684,-0.034370180609945566,-0.03457949246816605,1.0,1.0
XGBoost,XGB C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,2025,5.0,0.0,73,73,1.0,65,0.002375242816652406,-3.3358724140230243e-05,0.4931506849315068,0.01121060984738754,0.006221330510549347,1.753261681493529,0.0006738230173268139,0.1698034003663571,0.10444985229087153,1.6256930636291307,2.950434509327815,2.0805427712088265,0.03849835325585371,0.019249176627926856,-0.04011464475911164,0.17709516610891662,0.17828538515450632,1.0,1.0
XGBoost,XGB C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,2025,5.0,0.0,34,34,1.0,34,0.0021508180778189575,-9.260004802730173e-05,0.47058823529411764,0.010085979843654065,0.004902659047367804,1.8286638597466394,0.00029251125858337825,0.07371283716301132,0.060607157423524495,1.216239802304272,2.600635025505349,1.3481352760356673,0.1788399748908803,0.08941998744544015,-0.024779611576114635,0.07392366201431577,0.07439850500286038,1.0,1.0
CatBoost,CAT A - MARKET,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,-0.0007844961751373737,-0.0008791228829780331,0.45652173913043476,0.009797937227388979,0.009673740233259509,0.8507843990590186,-0.0001230130933001989,-0.03099929951165012,0.09687893909664674,-0.3199797582498826,-0.4611115134201714,-0.25436446681447294,0.7995533287726727,0.6002233356136637,-0.08096774077937074,-0.02169150161494715,-0.03512718769094625,1.0,1.0
CatBoost,CAT A - MARKET,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,-0.0009103487670504267,-0.00030700435591357513,0.48484848484848486,0.008458524858219324,0.009728112179069015,0.81834629637295,-6.532742315650492e-05,-0.01646251063543924,0.10607703549831574,-0.1551939169312535,-0.21160011301479456,-0.14606184798687397,0.8840635806149657,0.5579682096925171,-0.05871606949957908,-0.013481284405394311,-0.02188872550315768,1.0,1.0
CatBoost,CAT A - MARKET,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,-0.0013114934891860631,-0.0018596205965912818,0.45714285714285713,0.011184144414742834,0.01183413593459987,0.7958525174648804,-0.0001948079098573802,-0.049091593284059806,0.11063567179691229,-0.4437230098279197,-0.592707596128364,-0.3921660119490979,0.6954777551469304,0.6522611224265348,-0.08681092909565924,-0.03338161551690577,-0.05385613943294887,1.0,1.0
CatBoost,CAT A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,-0.0033440210675275755,-0.005753525117048686,0.3888888888888889,0.014204527482749989,0.014511279235886026,0.6229116409941426,-0.0003883379304225572,-0.09786115846648441,0.0947267837788573,-1.033088579202102,-1.349270168988443,-0.6927077978608808,0.4895362128865534,0.7552318935567233,-0.11780985391005361,-0.06101112666556019,-0.09755517181095874,1.0,1.0
CatBoost,CAT B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,-0.002709452622032901,-0.0038696073622795915,0.3695652173913043,0.009734275499798318,0.010004051865864994,0.5703988251387243,-0.000625153626578244,-0.15753871389771748,0.0984634094071204,-1.5999721606869834,-2.149496506476576,-1.1757798141397413,0.24149736551547762,0.8792513172422611,-0.11949814743329545,-0.09506166591458087,-0.15030361554896954,1.0,1.0
CatBoost,CAT B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,0.00042192202986048337,-0.00030700435591357513,0.4696969696969697,0.010151384560923906,0.008195601926224262,1.0970794343512031,1.5327264488036325e-05,0.003862470650985154,0.10580752970834012,0.03650468602406754,0.05140263866099463,0.031630729904369,0.9748074938873855,0.48740374694369276,-0.06575190758340699,-0.001049146597406403,-0.001710151879504851,1.0,1.0
CatBoost,CAT B - MARKET + SEC,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,-0.0012971553583544942,-0.002348361452156277,0.42857142857142855,0.011955840488589768,0.01123690224356269,0.7979850827285787,-0.00019157026741154206,-0.048275707387708595,0.11062968314951652,-0.4363721020737605,-0.5837420706111087,-0.3726833784998173,0.7098965274903167,0.6450517362548416,-0.09397741148169614,-0.032895809101401,-0.053080649105720856,1.0,1.0
CatBoost,CAT B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,-0.003239062792380349,-0.004222932213290814,0.4444444444444444,0.01242203960694687,0.015767944711842126,0.6302426769732445,-0.00037614922750223406,-0.09478960533056298,0.09470662056716297,-1.0008762298021305,-1.3032521664904764,-0.679132003691638,0.4980736423664204,0.7509631788167899,-0.1045091178866383,-0.05923392882027778,-0.09476842686444165,1.0,1.0
CatBoost,CAT C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,-8.460466838469682e-05,-0.0029317425732134908,0.391304347826087,0.012496507700866723,0.008172462620046323,0.9829924723749827,-0.00011345496006092997,-0.028590649935354352,0.09648424178299055,-0.29632455421746057,-0.4733627197930053,-0.23682210521605057,0.813109526960003,0.5934452365199985,-0.08153107535050175,-0.02020753433082645,-0.03273955019425212,1.0,1.0
CatBoost,CAT C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,-0.001552204653678187,-0.0018094792404002571,0.42424242424242425,0.00901952645828089,0.00934190126249014,0.7114148048943223,-0.000730722974027254,-0.18414218945486802,0.10641988848347703,-1.7303362376991995,-2.0840380991810563,-1.5298731864933621,0.12809963724517898,0.9359501813774105,-0.14058187909663544,-0.11022671805987838,-0.1733990087331514,1.0,1.0
CatBoost,CAT C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,0.0014365757565027813,0.000348361452156277,0.5142857142857142,0.012454327879936047,0.010229279433014793,1.2891362963186495,0.0003932955178996969,0.09911047051072362,0.1092534816953254,0.9071607510606615,1.498518589521575,0.7403729239202675,0.46020102878610475,0.23010051439305237,-0.0571861681776592,0.05899190772427376,0.09796741678292076,1.0,1.0
CatBoost,CAT C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,0.002836299732297746,0.00041298303715078897,0.5,0.017006064397519758,0.011333464932924265,1.5005176702948377,0.0003293767431055447,0.08300293926259726,0.09284298408438511,0.8940141259048264,1.648915708553555,0.7249025726733078,0.46961179149611915,0.23480589574805957,-0.03089989043893937,0.049627358994523973,0.08217996608051514,1.0,1.0
LSTM,LSTM A - MARKET SEQUENCE,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,-0.002726123615537543,-0.0034617944955031,0.41304347826086957,0.008584171086629719,0.010685219887433024,0.5653335214928158,-0.0006747293768367995,-0.17003180296287349,0.0972190682375569,-1.7489552825932986,-2.369778647411821,-1.2793599663210857,0.2026945480014547,0.8986527259992727,-0.1454416161203772,-0.10192439188364266,-0.16078558795266173,1.0,1.0
LSTM,LSTM A - MARKET SEQUENCE,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,-0.0005918461790405282,-0.0017822017020561179,0.4393939393939394,0.009831741127602114,0.00876168487884152,0.8795065525334805,-0.00036556008884469415,-0.09212114238886293,0.1064863273802659,-0.8650983150155563,-1.1504084164681432,-0.7787327402449663,0.4373320948636112,0.7813339525681944,-0.10366022728246271,-0.05837350633901839,-0.09341804310875623,1.0,1.0
LSTM,LSTM A - MARKET SEQUENCE,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,-0.0016654453364669496,-0.001704782807520954,0.4857142857142857,0.010144525653881811,0.012819306827351891,0.747383694326628,-0.0004380005441014392,-0.11037613711356269,0.11101614143997807,-0.9942350335895849,-1.278860572333106,-0.8393621290343448,0.4025672205916102,0.7987163897041949,-0.1152275075702196,-0.06917798486929871,-0.11031848948033418,1.0,1.0
LSTM,LSTM A - MARKET SEQUENCE,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,-0.003679272671607577,-0.009339492241012715,0.3333333333333333,0.01623573799042165,0.013636778002622191,0.5952923039188477,-0.00042727037476733153,-0.10767213444136754,0.09478849644521335,-1.1359198476536738,-1.512184187912128,-0.7725272065927259,0.4409862383081963,0.7795068808459018,-0.11101031805068051,-0.06666327800678695,-0.10639595167325644,1.0,1.0
LSTM,LSTM B - MARKET SEQUENCE + SEC,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,-0.002796541830146528,-0.0029317425732134908,0.41304347826086957,0.008507285987309529,0.010751087331319308,0.5568375061280145,-0.0006956276856884982,-0.17529817679350154,0.09723623139608677,-1.8028071869572306,-2.3753989776403834,-1.300970678913781,0.19521169118035286,0.9023941544098235,-0.14821099150720562,-0.10483479394808337,-0.1652156629426773,1.0,1.0
LSTM,LSTM B - MARKET SEQUENCE + SEC,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,-0.001314626272420452,-0.002516049136339376,0.3939393939393939,0.010133799116752187,0.008756102775382666,0.7522718262750235,-0.0006098206228126393,-0.1536747969487851,0.10398373694623121,-1.4778733815678176,-1.8913565012559062,-1.3557786251917399,0.17715443304546305,0.9114227834772685,-0.10970931607308743,-0.09323111904760573,-0.14749918511591187,1.0,1.0
LSTM,LSTM B - MARKET SEQUENCE + SEC,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,-0.004486362469852022,-0.006026392296762605,0.3142857142857143,0.011671463952202825,0.011892032913293826,0.4498323387679972,-0.0009117138087174353,-0.2297518797967937,0.11136748211389265,-2.0630068619297006,-2.5489522890033776,-1.6572287142883342,0.09950907758800794,0.9502454612059961,-0.16811753355486525,-0.13514080575771048,-0.2108048297479701,1.0,1.0
LSTM,LSTM B - MARKET SEQUENCE + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,-0.005832265314042819,-0.010615805034484616,0.2777777777777778,0.015807498832122548,0.014155251524106422,0.4295089516968407,-0.0006772953267920694,-0.1706784223516015,0.0950875564947841,-1.7949606514598346,-2.251831104406004,-1.2392733114270693,0.2171296369006484,0.8914351815496758,-0.13819657025834187,-0.1021809792790096,-0.16117651744197492,1.0,1.0
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,-0.0036624025055572466,-0.0051029322307725436,0.34782608695652173,0.009035302260969467,0.010434511714371493,0.4618163268608016,-0.000952592789358776,-0.24005338291841155,0.09735405574990028,-2.4657769115967976,-3.1601185623820744,-1.8134956771564965,0.0717023881899327,0.9641488059050336,-0.17298710094745384,-0.1398232466714917,-0.21776005256372344,1.0,1.0
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,-0.0020554988459971315,-0.003361433285339054,0.3333333333333333,0.011007743705042506,0.008587120121516951,0.6409450170296408,-0.0009165898383217012,-0.23098063925706872,0.10423713446068197,-2.2159150906454945,-2.7473686910660406,-1.960075492782161,0.05179182907349783,0.9741040854632511,-0.15109707949641915,-0.13538491960065957,-0.21116802066063212,1.0,1.0
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,-0.004628070704796231,-0.006170694164769785,0.2857142857142857,0.012604658876611613,0.011521162537359369,0.43761760449915776,-0.0009437124424145148,-0.23781553548845774,0.11137274996786739,-2.1353116948003072,-2.6324451138566562,-1.7497239945732443,0.08215784340097769,0.9589210782995111,-0.1636240843194321,-0.13942403887624555,-0.2171680043855685,1.0,1.0
LSTM,LSTM C - MARKET SEQUENCE + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,-0.005832265314042819,-0.010615805034484616,0.2777777777777778,0.015807498832122548,0.014155251524106422,0.4295089516968407,-0.0006772953267920694,-0.1706784223516015,0.0950875564947841,-1.7949606514598346,-2.251831104406004,-1.2392733114270693,0.2171296369006484,0.8914351815496758,-0.13819657025834187,-0.1021809792790096,-0.16117651744197492,1.0,1.0
Logistic,MODEL A - MARKET,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,-0.0028189803892072424,-0.0034617944955031,0.391304347826087,0.009047957265580615,0.010447726024428007,0.5567282241939461,-0.0005059175131878383,-0.12749121332333524,0.09721751960168537,-1.3114016264320023,-1.7950977484423452,-1.1520405610239286,0.2510896887647722,0.8744551556176139,-0.11641847111575343,-0.07810223762312951,-0.12418495048825973,1.0,1.0
Logistic,MODEL A - MARKET,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,-0.0025547562216152327,-0.002990628413404777,0.36363636363636365,0.0093316029169718,0.009346961443664967,0.5704896244755516,-0.0008909798486149274,-0.2245269218509617,0.10460218135872366,-2.1464841261863086,-2.647603678197181,-1.8758469106244111,0.0625689562402797,0.9687155218798602,-0.14773790753225668,-0.13196357345174226,-0.2060718711535201,1.0,1.0
Logistic,MODEL A - MARKET,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,-0.004090430746813164,-0.005961960740999527,0.34285714285714286,0.011192909052284256,0.012064347163733558,0.4840526019948481,-0.0008223098712570482,-0.20722208755677615,0.11134040043724422,-1.861158094842443,-2.279257020638729,-1.6753265697233009,0.09589948877643321,0.9520502556117834,-0.14279200021474447,-0.12306348556660884,-0.19275569095851486,1.0,1.0
Logistic,MODEL A - MARKET,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,-0.005981259634798064,-0.009339492241012715,0.3333333333333333,0.012918879836264024,0.015431329370329108,0.4185925763824358,-0.0006945978930733235,-0.17503866905447754,0.09510204984349963,-1.8405351865971555,-2.230177241172002,-1.4726771258112887,0.14287897131351487,0.9285605143432426,-0.13811559786299843,-0.10459288885797646,-0.1648477921469712,1.0,1.0
Logistic,MODEL B - MARKET + SEC,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,-0.003817088575878187,-0.004354298410650658,0.32608695652173914,0.009521586020126564,0.010271285961041775,0.4485532833446137,-0.0007785914329482398,-0.19620504110295642,0.09814367122198553,-1.999161419783977,-2.6066818271716907,-1.648504917792847,0.10128770780664052,0.9493561460966797,-0.14424387671487315,-0.11632940420038418,-0.18262342377720475,1.0,1.0
Logistic,MODEL B - MARKET + SEC,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,-0.0006123836686845915,-0.0021199720924123247,0.4090909090909091,0.010557657935334606,0.008345489394544036,0.8758201533590037,-0.0004150523538763267,-0.10459319317683433,0.10654107296404801,-0.9817170999594591,-1.3267712781247578,-0.7979305036123445,0.4261395085646097,0.7869302457176952,-0.09651840909633591,-0.06557249135232657,-0.10469242565163095,1.0,1.0
Logistic,MODEL B - MARKET + SEC,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,-0.005001253795545806,-0.006170694164769785,0.2857142857142857,0.012037550527458984,0.011816775524747723,0.4074732739823616,-0.0010279795919386125,-0.2590508571685304,0.11137546618351463,-2.325923886519939,-2.7875660719260686,-1.9472474364585144,0.053324277436297265,0.9733378612818514,-0.17365145568745788,-0.15060707292601394,-0.23368744427699661,1.0,1.0
Logistic,MODEL B - MARKET + SEC,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,-0.005981259634798064,-0.009339492241012715,0.3333333333333333,0.012918879836264024,0.015431329370329108,0.4185925763824358,-0.0006945978930733235,-0.17503866905447754,0.09510204984349963,-1.8405351865971555,-2.230177241172002,-1.4726771258112887,0.14287897131351487,0.9285605143432426,-0.13811559786299843,-0.10459288885797646,-0.1648477921469712,1.0,1.0
Logistic,MODEL C - MARKET + SEC + FINBERT,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,-0.003817088575878187,-0.004354298410650658,0.32608695652173914,0.009521586020126564,0.010271285961041775,0.4485532833446137,-0.0007785914329482398,-0.19620504110295642,0.09814367122198553,-1.999161419783977,-2.6066818271716907,-1.648504917792847,0.10128770780664052,0.9493561460966797,-0.14424387671487315,-0.11632940420038418,-0.18262342377720475,1.0,1.0
Logistic,MODEL C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,-0.000580521473701876,-0.0020148498111676174,0.42424242424242425,0.010182436310302285,0.008511121946125995,0.8815345209577483,-0.0004083875815551749,-0.10291367055190408,0.10646937897496266,-0.9666034642327094,-1.3072002242137657,-0.7806970449261068,0.43617908667788224,0.7819104566610589,-0.09225372546390442,-0.0646019061911638,-0.10317556850230802,1.0,1.0
Logistic,MODEL C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,-0.004866840828516463,-0.006170694164769785,0.3142857142857143,0.011066157472509396,0.01216946504981998,0.4167799341057999,-0.0009976282768029542,-0.25140232575434446,0.11137635117931778,-2.257232555137154,-2.7081286522038637,-1.907555266062845,0.058310139815838144,0.970844930092081,-0.1697508614228982,-0.1465977027849208,-0.2277805235038065,1.0,1.0
Logistic,MODEL C - MARKET + SEC + FINBERT,Value,fixed_ex_ante_mature_semiconductor_proxy,2026,5.0,0.0,18,18,1.0,18,-0.005981259634798064,-0.009339492241012715,0.3333333333333333,0.012918879836264024,0.015431329370329108,0.4185925763824358,-0.0006945978930733235,-0.17503866905447754,0.09510204984349963,-1.8405351865971555,-2.230177241172002,-1.4726771258112887,0.14287897131351487,0.9285605143432426,-0.13811559786299843,-0.10459288885797646,-0.1648477921469712,1.0,1.0
TabNet,TABNET A - MARKET,Dividend,fixed_ex_ante_dividend_payers,2026,5.0,0.0,46,46,1.0,41,-0.003419195288206897,-0.0025305929037578714,0.43478260869565216,0.007348766795916906,0.011702243045225207,0.4830610262899311,-0.0007383672718234301,-0.18606855249950438,0.09658969749032179,-1.92638094262743,-2.502885900085772,-1.530376619379755,0.1279750931583413,0.9360124534208294,-0.14306947827103533,-0.11071625439757737,-0.1741404356602022,1.0,1.0
TabNet,TABNET A - MARKET,Growth,fixed_ex_ante_growth_companies,2026,5.0,0.0,66,66,1.0,53,-0.001141105542182744,-0.0020148498111676174,0.42424242424242425,0.009562950167541887,0.009028304486190367,0.7804770369404725,-0.0005735816768460673,-0.14454258256520897,0.10682034000799188,-1.3531372635061345,-1.7540271223853945,-1.1876516877028889,0.23679922465713382,0.8816003876714331,-0.10928678803060832,-0.08828567951994326,-0.1399048290719227,1.0,1.0
TabNet,TABNET A - MARKET,Momentum,positive_relative_momentum_60d,2026,5.0,0.0,35,35,1.0,33,-0.003980720443848178,-0.0046334060508468325,0.42857142857142855,0.008929308115787953,0.013663241863575277,0.4901458346202881,-0.0007975365770391481,-0.20097921741386532,0.11132967308655303,-1.8052619022568621,-2.1829266527636526,-1.5990033727478663,0.1118695154946355,0.9440652422526823,-0.15579621210500405,-0.11968816243310632,-0.18768320481141343,1.0,1.0
